time,total_people,infected
42.18286156654358,10,1
42.21238994598389,10,1
42.241652727127075,10,1
42.27054023742676,10,1
42.29795050621033,10,1
42.330029010772705,10,1
42.363022327423096,10,1
42.393675327301025,10,1
42.42485213279724,10,1
42.45421528816223,10,1
42.489805698394775,10,1
42.52190041542053,10,1
42.557536363601685,10,1
42.59364700317383,10,1
42.63190174102783,10,1
42.66988730430603,10,1
42.705952405929565,10,1
42.73719811439514,10,1
42.767027854919434,10,1
42.7969229221344,10,1
42.82473134994507,10,1
42.85043478012085,10,1
42.88225960731506,10,1
42.91506505012512,10,1
42.94559931755066,10,1
42.975884437561035,10,1
43.00687909126282,10,1
43.03941011428833,10,1
43.073975563049316,10,1
43.10011315345764,10,1
43.13271903991699,10,1
43.16327929496765,10,1
43.19288754463196,10,1
43.225932598114014,10,1
43.25852346420288,10,1
43.29118585586548,10,1
43.32075881958008,10,1
43.350924253463745,10,1
43.38240361213684,10,1
43.41522574424744,10,1
43.442376375198364,10,1
43.47112679481506,10,1
43.500691413879395,10,1
43.52732443809509,10,1
43.55517888069153,10,1
43.58387088775635,10,1
43.61423301696777,10,1
43.64302468299866,10,1
43.67248034477234,10,1
43.703258752822876,10,1
43.73841977119446,10,1
43.76750469207764,10,1
43.79807162284851,10,1
43.82607674598694,10,1
43.854918479919434,10,1
43.884798526763916,10,1
43.914329290390015,10,1
43.9408118724823,10,1
43.97053241729736,10,1
43.999308824539185,10,1
44.02844834327698,10,1
44.0606415271759,10,1
44.08920860290527,10,1
44.118786334991455,10,1
44.148839712142944,10,1
44.17719650268555,10,1
44.20560812950134,10,1
44.23500895500183,10,1
44.26199698448181,10,1
44.29124641418457,10,1
44.319265604019165,10,1
44.348201513290405,10,1
44.3768527507782,10,1
44.40430736541748,10,1
44.43517875671387,10,1
44.46318006515503,10,1
44.48971366882324,10,1
44.51904630661011,10,1
44.54743003845215,10,1
44.57439851760864,10,1
44.60106587409973,10,1
44.63135313987732,10,1
44.659356355667114,10,1
44.68863916397095,10,1
44.71585941314697,10,1
44.74377083778381,10,1
44.77216029167175,10,1
44.79973530769348,10,1
44.82751703262329,10,1
44.856600761413574,10,1
44.88629651069641,10,1
44.91578221321106,10,1
44.94402837753296,10,1
44.97067928314209,10,1
44.999539613723755,10,1
45.02933216094971,10,1
45.05973172187805,10,1
45.08975028991699,10,1
45.119946002960205,10,1
45.15029811859131,10,1
45.18030261993408,10,1
45.20944929122925,10,1
45.23795294761658,10,1
45.270164251327515,10,1
45.30171346664429,10,1
45.333011865615845,10,1
45.361815214157104,10,1
45.39139747619629,10,1
45.418604373931885,10,1
45.44578313827515,10,1
45.47435212135315,10,1
45.50149893760681,10,1
45.52929329872131,10,1
45.556748151779175,10,1
45.58966565132141,10,1
45.61820316314697,10,1
45.6478054523468,10,1
45.67367625236511,10,1
45.70219826698303,10,1
45.73158597946167,10,1
45.76009011268616,10,1
45.789498805999756,10,1
45.820239543914795,10,1
45.85015249252319,10,1
45.878291845321655,10,1
45.90690612792969,10,1
45.93634295463562,10,1
45.96471858024597,10,1
45.99039673805237,10,1
46.019039154052734,10,1
46.04772233963013,10,1
46.0770628452301,10,1
46.10968732833862,10,1
46.135987520217896,10,1
46.17216682434082,10,1
46.20285964012146,10,1
46.230403423309326,10,1
46.2586395740509,10,1
46.28833746910095,10,1
46.317384481430054,10,1
46.344555616378784,10,1
46.3726544380188,10,1
46.403069257736206,10,1
46.43323373794556,10,1
46.46248269081116,10,1
46.49010491371155,10,1
46.519716024398804,10,1
46.5531325340271,10,1
46.58280277252197,10,1
46.61161947250366,10,1
46.646132946014404,10,1
46.674293518066406,10,1
46.70118737220764,10,1
46.73282861709595,10,1
46.759883642196655,10,1
46.78874444961548,10,1
46.816879987716675,10,1
46.84525990486145,10,1
46.87520933151245,10,1
46.903618812561035,10,1
46.930683612823486,10,1
46.959569692611694,10,1
46.987499713897705,10,1
47.01727294921875,10,1
47.050068616867065,10,1
47.07962918281555,10,1
47.10837388038635,10,1
47.13798904418945,10,1
47.176968574523926,10,1
47.205931663513184,10,1
47.23292946815491,10,1
47.2601363658905,10,1
47.28700256347656,10,1
47.31442999839783,10,1
47.34091091156006,10,1
47.36923551559448,10,1
47.397284507751465,10,1
47.424023389816284,10,1
47.45529532432556,10,1
47.484254598617554,10,1
47.51025390625,10,1
47.540735960006714,10,1
47.569852352142334,10,1
47.600794553756714,10,1
47.628697872161865,10,1
47.65817403793335,10,1
47.68978548049927,10,1
47.71986651420593,10,1
47.7506537437439,10,1
47.781954765319824,10,1
47.81004738807678,10,1
47.841015100479126,10,1
47.87046766281128,10,1
47.907971143722534,10,1
47.93784999847412,10,1
47.97023057937622,10,1
47.99797773361206,10,1
48.02728629112244,10,1
48.06071758270264,10,1
48.0933895111084,10,1
48.1226749420166,10,1
48.15159010887146,10,1
48.18046426773071,10,1
48.20493483543396,10,1
48.23807096481323,10,1
48.270514726638794,10,1
48.29745674133301,10,1
48.326037883758545,10,1
48.35248064994812,10,1
48.38069725036621,10,1
48.40877652168274,10,1
48.43690824508667,10,1
48.47683358192444,10,1
48.507593393325806,10,1
48.536985635757446,10,1
48.564406394958496,10,1
48.59157037734985,10,1
48.62043213844299,10,1
48.65180730819702,10,1
48.67884039878845,10,1
48.70597577095032,10,1
48.73176836967468,10,1
48.75743627548218,10,1
48.784801721572876,10,1
48.81401181221008,10,1
48.842200756073,10,1
48.870150327682495,10,1
48.898706674575806,10,1
48.926631689071655,10,1
48.953471422195435,10,1
48.984477519989014,10,1
49.016067028045654,10,1
49.043967485427856,10,1
49.07190418243408,10,1
49.10333800315857,10,1
49.13008666038513,10,1
49.15832448005676,10,1
49.187129974365234,10,1
49.21702265739441,10,1
49.24755024909973,10,1
49.27536463737488,10,1
49.304386615753174,10,1
49.33472537994385,10,1
49.36409378051758,10,1
49.39514350891113,10,1
49.42705035209656,10,1
49.4553325176239,10,1
49.484296560287476,10,1
49.50943684577942,10,1
49.54014492034912,10,1
49.579106092453,10,1
49.613571643829346,10,1
49.648043394088745,10,1
49.6829559803009,10,1
49.71850872039795,10,1
49.74905872344971,10,1
49.780333042144775,10,1
49.806605100631714,10,1
49.84019422531128,10,1
49.870444536209106,10,1
49.895142793655396,10,1
49.92679166793823,10,1
49.95897698402405,10,1
49.99062204360962,10,1
50.02131009101868,10,1
50.05239248275757,10,1
50.081971645355225,10,1
50.109885454177856,10,1
50.13958430290222,10,1
50.169912576675415,10,1
50.20226740837097,10,1
50.23319888114929,10,1
50.262044191360474,10,1
50.29195213317871,10,1
50.321792125701904,10,1
50.35376024246216,10,1
50.38696885108948,10,1
50.41725516319275,10,1
50.44526028633118,10,1
50.47459030151367,10,1
50.505552530288696,10,1
50.534377098083496,10,1
50.564478635787964,10,1
50.59862208366394,10,1
50.62555909156799,10,1
50.65415835380554,10,1
50.68322443962097,10,1
50.718645334243774,10,1
50.747711181640625,10,1
50.77576756477356,10,1
50.8032751083374,10,1
50.83061099052429,10,1
50.85936260223389,10,1
50.88582801818848,10,1
50.91381239891052,10,1
50.94359588623047,10,1
50.97025990486145,10,1
51.00238490104675,10,1
51.02997303009033,10,1
51.05846428871155,10,1
51.081963777542114,10,1
51.11036968231201,10,1
51.139843225479126,10,1
51.16849684715271,10,1
51.19292664527893,10,1
51.224698543548584,10,1
51.25360369682312,10,1
51.28415775299072,10,1
51.31167006492615,10,1
51.34025287628174,10,1
51.36934494972229,10,1
51.4007670879364,10,1
51.43040156364441,10,1
51.45877432823181,10,1
51.48760533332825,10,1
51.51666784286499,10,1
51.54428219795227,10,1
51.57089376449585,10,1
51.60090231895447,10,1
51.63018989562988,10,1
51.658400535583496,10,1
51.685158252716064,10,1
51.71413469314575,10,1
51.74266266822815,10,1
51.77068376541138,10,1
51.79977583885193,10,1
51.8276743888855,10,1
51.85581374168396,10,1
51.884310722351074,10,1
51.91001558303833,10,1
51.941864013671875,10,1
51.96928524971008,10,1
51.99915528297424,10,1
52.02803134918213,10,1
52.05775761604309,10,1
52.088024616241455,10,1
52.11927580833435,10,1
52.14919900894165,10,1
52.177897930145264,10,1
52.206743240356445,10,1
52.23472237586975,10,1
52.26305627822876,10,1
52.29181528091431,10,1
52.32050442695618,10,1
52.35069465637207,10,1
52.37815499305725,10,1
52.408097982406616,10,1
52.436891078948975,10,1
52.46628212928772,10,1
52.49031448364258,10,1
52.51992440223694,10,1
52.54993176460266,10,1
52.579338788986206,10,1
52.61082983016968,10,1
52.64069128036499,10,1
52.66974854469299,10,1
52.70075225830078,10,1
52.731693267822266,10,1
52.75983548164368,10,1
52.789995431900024,10,1
52.81960201263428,10,1
52.84912300109863,10,1
52.879180908203125,10,1
52.91058349609375,10,1
52.94065856933594,10,1
52.97084712982178,10,1
52.999826192855835,10,1
53.02821755409241,10,1
53.05590558052063,10,1
53.08655023574829,10,1
53.11427712440491,10,1
53.140775203704834,10,1
53.17400574684143,10,1
53.20233750343323,10,1
53.23184394836426,10,1
53.26010012626648,10,1
53.28829050064087,10,1
53.31772065162659,10,1
53.34853267669678,10,1
53.37760901451111,10,1
53.406943559646606,10,1
53.43654465675354,10,1
53.46429443359375,10,1
53.490002393722534,10,1
53.52161145210266,10,1
53.54992318153381,10,1
53.577919483184814,10,1
53.609330892562866,10,1
53.638824701309204,10,1
53.66387176513672,10,1
53.69188117980957,10,1
53.71955108642578,10,1
53.749640464782715,10,1
53.779212474823,10,1
53.80714154243469,10,1
53.83599305152893,10,1
53.867713928222656,10,1
53.899349212646484,10,1
53.925145864486694,10,1
53.95219945907593,10,1
53.98445701599121,10,1
54.014230489730835,10,1
54.04778456687927,10,1
54.076568603515625,10,1
54.107311487197876,10,1
54.135990858078,10,1
54.16843366622925,10,1
54.198288917541504,10,1
54.22673273086548,10,1
54.25468826293945,10,1
54.2819185256958,10,1
54.30861473083496,10,1
54.33726930618286,10,1
54.36157774925232,10,1
54.392282009124756,10,1
54.42197847366333,10,1
54.45071053504944,10,1
54.4809365272522,10,1
54.50976848602295,10,1
54.53764319419861,10,1
54.566272020339966,10,1
54.59640860557556,10,1
54.62430238723755,10,1
54.65164613723755,10,1
54.67901110649109,10,1
54.706238985061646,10,1
54.734174489974976,10,1
54.76301288604736,10,1
54.7900333404541,10,1
54.82117438316345,10,1
54.848920822143555,10,1
54.87668466567993,10,1
54.90416097640991,10,1
54.93219971656799,10,1
54.959779262542725,10,1
54.98950266838074,10,1
55.02085566520691,10,1
55.05327010154724,10,1
55.084022998809814,10,1
55.111409425735474,10,1
55.14241671562195,10,1
55.17905592918396,10,1
55.21099257469177,10,1
55.24091148376465,10,1
55.27172923088074,10,1
55.30434846878052,10,1
55.33417320251465,10,1
55.36249303817749,10,1
55.392271995544434,10,1
55.4215726852417,10,1
55.45034170150757,10,1
55.48000979423523,10,1
55.508403062820435,10,1
55.53821134567261,10,1
55.56537103652954,10,1
55.598151206970215,10,1
55.627471923828125,10,1
55.65899300575256,10,1
55.69028902053833,10,1
55.72148633003235,10,1
55.748900413513184,10,1
55.780160427093506,10,1
55.80936336517334,10,1
55.84000754356384,10,1
55.86883306503296,10,1
55.8991482257843,10,1
55.92703676223755,10,1
55.9593231678009,10,1
55.994338035583496,10,1
56.02519607543945,10,1
56.05731821060181,10,1
56.088560342788696,10,1
56.117244243621826,10,1
56.14658522605896,10,1
56.17508101463318,10,1
56.20424699783325,10,1
56.234336853027344,10,1
56.26629948616028,10,1
56.29544472694397,10,1
56.32446241378784,10,1
56.35505390167236,10,1
56.38419008255005,10,1
56.416285276412964,10,1
56.44528865814209,10,1
56.47966122627258,10,1
56.50907921791077,10,1
56.53979134559631,10,1
56.56932330131531,10,1
56.59608864784241,10,1
56.62733435630798,10,1
56.6567018032074,10,1
56.686720848083496,10,1
56.716310262680054,10,1
56.74435782432556,10,1
56.77371382713318,10,1
56.802485942840576,10,1
56.83004355430603,10,1
56.85996437072754,10,1
56.887922525405884,10,1
56.91683650016785,10,1
56.9457950592041,10,1
56.97521638870239,10,1
57.00246834754944,10,1
57.029463052749634,10,1
57.06010603904724,10,1
57.088714838027954,10,1
57.11921310424805,10,1
57.1472008228302,10,1
57.17302131652832,10,1
57.20284605026245,10,1
57.23590302467346,10,1
57.26423621177673,10,1
57.291020154953,10,1
57.319640159606934,10,1
57.34951210021973,10,1
57.3783802986145,10,1
57.4062442779541,10,1
57.43402361869812,10,1
57.46619892120361,10,1
57.49570870399475,10,1
57.5273540019989,10,1
57.56032419204712,10,1
57.59407925605774,10,1
57.62839078903198,10,1
57.65400815010071,10,1
57.68753099441528,10,1
57.71671772003174,10,1
57.746742486953735,10,1
57.77647805213928,10,1
57.807021617889404,10,1
57.83601903915405,10,1
57.863898515701294,10,1
57.89202809333801,10,1
57.922842502593994,10,1
57.95083665847778,10,1
57.98317909240723,10,1
58.01418685913086,10,1
58.049816370010376,10,1
58.078808069229126,10,1
58.10899472236633,10,1
58.142260789871216,10,1
58.177435636520386,10,1
58.212363958358765,10,1
58.248812675476074,10,1
58.28664422035217,10,1
58.323077917099,10,1
58.358088970184326,10,1
58.39366006851196,10,1
58.430665731430054,10,1
58.466745376586914,10,1
58.49861669540405,10,1
58.532227516174316,10,1
58.56540536880493,10,1
58.5940842628479,10,1
58.62318277359009,10,1
58.651883602142334,10,1
58.681918144226074,10,1
58.710691928863525,10,1
58.739476919174194,10,1
58.77191972732544,10,1
58.803948402404785,10,1
58.83306884765625,10,1
58.858232259750366,10,1
58.88561129570007,10,1
58.91507816314697,10,1
58.944052934646606,10,1
58.97496247291565,10,1
59.00507998466492,10,1
59.03341603279114,10,1
59.06345987319946,10,1
59.097195625305176,10,1
59.12588453292847,10,1
59.15816354751587,10,1
59.18668007850647,10,1
59.218019247055054,10,1
59.248000383377075,10,1
59.276456117630005,10,1
59.30532193183899,10,1
59.33730459213257,10,1
59.366475343704224,10,1
59.396705627441406,10,1
59.426769733428955,10,1
59.456968545913696,10,1
59.48993420600891,10,1
59.51920437812805,10,1
59.549838066101074,10,1
59.58020496368408,10,1
59.610896825790405,10,1
59.64118981361389,10,1
59.66875123977661,10,1
59.70181083679199,10,1
59.73443365097046,10,1
59.76596927642822,10,1
59.79551100730896,10,1
59.82446074485779,10,1
59.854856729507446,10,1
59.88512086868286,10,1
59.9156608581543,10,1
59.9452338218689,10,1
59.978123903274536,10,1
60.01066207885742,10,1
60.042847633361816,10,1
60.073155879974365,10,1
60.104323625564575,10,1
60.13331580162048,10,1
60.159902811050415,10,1
60.19002103805542,10,1
60.22499752044678,10,1
60.255956411361694,10,1
60.28345966339111,10,1
60.31266713142395,10,1
60.34297847747803,10,1
60.37382245063782,10,1
60.40503478050232,10,1
60.435184478759766,10,1
60.46560502052307,10,1
60.494786977767944,10,1
60.523693561553955,10,1
60.551636934280396,10,1
60.587512493133545,10,1
60.61799478530884,10,1
60.64861273765564,10,1
60.684497356414795,10,1
60.71706819534302,10,1
60.74723672866821,10,1
60.78012990951538,10,1
60.808518171310425,10,1
60.84182071685791,10,1
60.8717737197876,10,1
60.90142822265625,10,1
60.93485379219055,10,1
60.96698999404907,10,1
60.99652314186096,10,1
61.02834367752075,10,1
61.06172156333923,10,1
61.09154510498047,10,1
61.12463402748108,10,1
61.15564727783203,10,1
61.18441915512085,10,1
61.21413516998291,10,1
61.249783754348755,10,1
61.281633377075195,10,1
61.31394362449646,10,1
61.345996618270874,10,1
61.37568521499634,10,1
61.407339096069336,10,1
61.44013595581055,10,1
61.47416353225708,10,1
61.505327463150024,10,1
61.53646516799927,10,1
61.56758689880371,10,1
61.59868288040161,10,1
61.62795376777649,10,1
61.65832233428955,10,1
61.689720153808594,10,1
61.72053074836731,10,1
61.75074219703674,10,1
61.802969455718994,10,1
61.840298891067505,10,1
61.8755407333374,10,1
61.90943622589111,10,1
61.937899351119995,10,1
61.966548442840576,10,1
62.002209186553955,10,1
62.093446016311646,10,1
62.14535117149353,10,1
62.18468236923218,10,1
62.219810009002686,10,1
62.258381843566895,10,1
62.29526686668396,10,1
62.34014415740967,10,1
62.3782000541687,10,1
62.421045780181885,10,1
62.460978269577026,10,1
62.494659662246704,10,1
62.531410217285156,10,1
62.569021463394165,10,1
62.6004638671875,10,1
62.62848949432373,10,1
62.66056966781616,10,1
62.69088315963745,10,1
62.72034454345703,10,1
62.750160217285156,10,1
62.78028893470764,10,1
62.81432628631592,10,1
62.85428476333618,10,1
62.893049001693726,10,1
62.92643213272095,10,1
62.96660280227661,10,1
63.001479625701904,10,1
63.043766021728516,10,1
63.09039616584778,10,1
63.156567335128784,10,1
63.18950796127319,10,1
63.23477029800415,10,1
63.27795600891113,10,1
63.33953642845154,10,1
63.37856650352478,10,1
63.41733932495117,10,1
63.45360493659973,10,1
63.489197731018066,10,1
63.52280044555664,10,1
63.55935454368591,10,1
63.593871116638184,10,1
63.6316192150116,10,1
63.67689275741577,10,1
63.720781087875366,10,1
63.78683090209961,10,1
63.82720375061035,10,1
63.86902356147766,10,1
64.00786471366882,10,1
64.05474424362183,10,1
64.08735394477844,10,1
64.13241720199585,10,1
64.1985855102539,10,1
64.24919438362122,10,1
64.29056358337402,10,1
64.32869386672974,10,1
64.37036347389221,10,1
64.40129446983337,10,1
64.43121910095215,10,1
64.46106553077698,10,1
64.49139881134033,10,1
64.51927852630615,10,1
64.54934787750244,10,1
64.57803797721863,10,1
64.60965514183044,10,1
64.64828062057495,10,1
64.68334865570068,10,1
64.7167797088623,10,1
64.75019359588623,10,1
64.78121709823608,10,1
64.81094264984131,10,1
64.83923768997192,10,1
64.87171411514282,10,1
64.90079045295715,10,1
64.93023824691772,10,1
64.96557807922363,10,1
64.99622654914856,10,1
65.03193283081055,10,1
65.06534337997437,10,1
65.0942370891571,10,1
65.12746691703796,10,1
65.15921378135681,10,1
65.19224858283997,10,1
65.22513031959534,10,1
65.25847935676575,10,1
65.29054808616638,10,1
65.32584404945374,10,1
65.35931086540222,10,1
65.38925647735596,10,1
65.42298793792725,10,1
65.45665454864502,10,1
65.48637747764587,10,1
65.51405167579651,10,1
65.54217219352722,10,1
65.57245373725891,10,1
65.60232663154602,10,1
65.63106560707092,10,1
65.66593861579895,10,1
65.69954061508179,10,1
65.73696303367615,10,1
65.77763152122498,10,1
65.8089919090271,10,1
65.84327697753906,10,1
65.8753023147583,10,1
65.91009736061096,10,1
65.94032001495361,10,1
65.96907186508179,10,1
65.99548840522766,10,1
66.02282047271729,10,1
66.06022000312805,10,1
66.09051513671875,10,1
66.12239074707031,10,1
66.15440917015076,10,1
66.1882894039154,10,1
66.23175930976868,10,1
66.26646208763123,10,1
66.29792594909668,10,1
66.32761287689209,10,1
66.36089062690735,10,1
66.39244198799133,10,1
66.42928385734558,10,1
66.46405982971191,10,1
66.4897129535675,10,1
66.51906561851501,10,1
66.54683637619019,10,1
66.57594871520996,10,1
66.61019992828369,10,1
66.6409204006195,10,1
66.67018461227417,10,1
66.6993203163147,10,1
66.73157691955566,10,1
66.76528310775757,10,1
66.80128026008606,10,1
66.83582377433777,10,1
66.86718583106995,10,1
66.90665578842163,10,1
66.9375810623169,10,1
66.9670820236206,10,1
66.9992425441742,10,1
67.03018379211426,10,1
67.05984377861023,10,1
67.09164690971375,10,1
67.12181806564331,10,1
67.15255188941956,10,1
67.86252975463867,29,2
67.97192358970642,29,2
68.0020740032196,29,2
68.03002619743347,29,2
68.05704998970032,29,2
68.07958221435547,29,2
68.10305786132812,29,2
68.131587266922,29,2
68.15746855735779,29,2
68.18241786956787,29,2
68.20624589920044,29,2
68.23026251792908,29,2
68.25480556488037,29,2
68.27817797660828,29,2
68.30245327949524,29,2
68.32573318481445,29,2
68.3481092453003,29,2
68.36970639228821,29,2
68.39586782455444,29,2
68.42452335357666,29,2
68.44890308380127,29,2
68.47753143310547,29,2
68.50273656845093,29,2
68.52611017227173,29,2
68.55606937408447,29,2
68.58368682861328,29,2
68.60900735855103,29,2
68.63744783401489,29,2
68.66641449928284,29,2
68.69543719291687,29,2
68.7240264415741,29,2
68.75354838371277,29,2
68.7859115600586,29,2
68.81425333023071,29,2
68.84259700775146,29,2
68.87352252006531,29,2
68.90472030639648,29,2
68.93552088737488,29,2
68.96040749549866,29,2
68.99037885665894,29,2
69.02193307876587,29,2
69.05083966255188,29,2
69.07774829864502,29,2
69.10696864128113,29,2
69.13412570953369,29,2
69.16000413894653,29,2
69.18807768821716,29,2
69.21471214294434,29,2
69.25121068954468,29,2
69.2820680141449,29,2
69.30934619903564,29,2
69.33251714706421,29,2
69.35687327384949,29,2
69.3825273513794,29,2
69.41233897209167,29,2
69.43728613853455,29,2
69.46425151824951,29,2
69.48817086219788,29,2
69.51298666000366,29,2
69.54522323608398,29,2
69.59539675712585,29,2
69.62624430656433,29,2
69.65988206863403,29,2
69.68520450592041,29,2
69.71378946304321,29,2
69.74094724655151,29,2
69.76694631576538,29,2
69.79004144668579,29,2
69.81672978401184,29,2
69.84873676300049,29,2
69.87857007980347,29,2
69.90294623374939,29,2
69.93024778366089,29,2
69.95698595046997,29,2
69.98437285423279,29,2
70.00964331626892,29,2
70.03398656845093,29,2
70.05968594551086,29,2
70.0841383934021,29,2
70.1145441532135,29,2
70.14412713050842,29,2
70.17587041854858,29,2
70.20502758026123,29,2
70.23244500160217,29,2
70.25758647918701,29,2
70.28611135482788,29,2
70.31148552894592,29,2
70.33592295646667,29,2
70.36026811599731,29,2
70.38809442520142,29,2
70.42107367515564,29,2
70.46135354042053,29,2
70.48881411552429,29,2
70.51232981681824,29,2
70.54005575180054,29,2
70.5687940120697,29,2
70.59604597091675,29,2
70.62339806556702,29,2
70.65168905258179,29,2
70.67719006538391,29,2
70.70202255249023,29,2
70.72815442085266,29,2
70.75420379638672,29,2
70.781405210495,29,2
70.80641460418701,29,2
70.83082699775696,29,2
70.85985326766968,29,2
70.88702702522278,29,2
70.91119718551636,29,2
70.9390332698822,29,2
70.96323466300964,29,2
70.98591899871826,29,2
71.01017713546753,29,2
71.03691124916077,29,2
71.06720972061157,29,2
71.09352040290833,29,2
71.12650179862976,29,2
71.15026235580444,29,2
71.17299365997314,29,2
71.2005763053894,29,2
71.22716975212097,29,2
71.25894689559937,29,2
71.29361605644226,29,2
71.33287525177002,29,2
71.36046004295349,29,2
71.38865780830383,29,2
71.41640663146973,29,2
71.443922996521,29,2
71.46921253204346,29,2
71.4957582950592,29,2
71.5245213508606,29,2
71.55071926116943,29,2
71.58332896232605,29,2
71.61689233779907,29,2
71.65617442131042,29,2
71.69626450538635,29,2
71.73580837249756,29,2
71.7671947479248,29,2
71.80391025543213,29,2
71.83848571777344,29,2
71.87279772758484,29,2
71.90639185905457,29,2
71.93873834609985,29,2
71.97194838523865,29,2
72.00393509864807,29,2
72.0403106212616,29,2
72.07437634468079,29,2
72.10749077796936,29,2
72.14307451248169,29,2
72.18095779418945,29,2
72.21736884117126,29,2
72.24820685386658,29,2
72.27782106399536,29,2
72.30775880813599,29,2
72.33866024017334,29,2
72.36906123161316,29,2
72.40575623512268,29,2
72.43546557426453,29,2
72.46859788894653,29,2
72.5032787322998,29,2
72.53920292854309,29,2
72.57023429870605,29,2
72.6054253578186,29,2
72.64174628257751,29,2
72.68227648735046,29,2
72.71836638450623,29,2
72.75243401527405,29,2
72.7878577709198,29,2
72.81866002082825,29,2
72.85599660873413,29,2
72.89046621322632,29,2
72.92351961135864,29,2
72.95870852470398,29,2
72.99423551559448,29,2
73.02646923065186,29,2
73.06026649475098,29,2
73.09377121925354,29,2
73.12688612937927,29,2
73.158846616745,29,2
73.19713854789734,29,2
73.2287232875824,29,2
73.26319456100464,29,2
73.29862952232361,29,2
73.32851934432983,29,2
73.36677098274231,29,2
73.40918922424316,29,2
73.45879864692688,29,2
73.49193811416626,29,2
73.52064251899719,29,2
73.55060482025146,29,2
73.57941055297852,29,2
73.61037278175354,29,2
73.64071559906006,29,2
73.67049741744995,29,2
73.69987964630127,29,2
