time,p1,p2,distance,method
26.72381830215454,1,3,3.210111618041992,direct_radius
26.72381830215454,4,3,9.542661666870117,direct_radius
26.72381830215454,5,3,15.272772789001465,direct_radius
26.92662024497986,2,3,16.134531021118164,direct_radius
26.92662024497986,1,3,3.15216064453125,direct_radius
26.92662024497986,4,3,9.581652641296387,direct_radius
26.92662024497986,5,3,15.32318115234375,direct_radius
27.125088691711426,2,3,16.5209903717041,direct_radius
27.125088691711426,1,3,3.101879119873047,direct_radius
27.125088691711426,4,3,9.625786781311035,direct_radius
27.125088691711426,5,3,15.392928123474121,direct_radius
27.327072620391846,2,3,16.89095687866211,direct_radius
27.327072620391846,1,3,3.0756359100341797,direct_radius
27.327072620391846,4,3,9.646827697753906,direct_radius
27.327072620391846,5,3,15.425660133361816,direct_radius
27.525580167770386,2,3,17.27937889099121,direct_radius
27.525580167770386,1,3,3.0027880668640137,direct_radius
27.525580167770386,4,3,9.699371337890625,direct_radius
27.525580167770386,5,3,15.479732513427734,direct_radius
27.72356867790222,2,3,17.664663314819336,direct_radius
27.72356867790222,1,3,2.952899694442749,direct_radius
27.72356867790222,4,3,9.74244213104248,direct_radius
27.72356867790222,5,3,15.544368743896484,direct_radius
27.92004108428955,2,3,18.03556251525879,direct_radius
27.92004108428955,1,3,2.907688617706299,direct_radius
27.92004108428955,4,3,9.774988174438477,direct_radius
27.92004108428955,5,3,15.588926315307617,direct_radius
28.118510484695435,2,3,18.425304412841797,direct_radius
28.118510484695435,1,3,2.8566644191741943,direct_radius
28.118510484695435,4,3,9.81987190246582,direct_radius
28.118510484695435,5,3,15.645051956176758,direct_radius
28.31797766685486,2,3,18.801477432250977,direct_radius
28.31797766685486,1,3,2.8006367683410645,direct_radius
28.31797766685486,4,3,9.852530479431152,direct_radius
28.31797766685486,5,3,15.691963195800781,direct_radius
28.516446590423584,2,3,19.191715240478516,direct_radius
28.516446590423584,1,3,2.7479000091552734,direct_radius
28.516446590423584,4,3,9.89798641204834,direct_radius
28.516446590423584,5,3,15.749186515808105,direct_radius
28.73134446144104,2,3,19.58907699584961,direct_radius
28.73134446144104,1,3,2.7150886058807373,direct_radius
28.73134446144104,4,3,9.932307243347168,direct_radius
28.73134446144104,5,3,15.796266555786133,direct_radius
28.916275024414062,2,3,19.948169708251953,direct_radius
28.916275024414062,1,3,2.6512396335601807,direct_radius
28.916275024414062,4,3,9.971602439880371,direct_radius
28.916275024414062,5,3,15.847658157348633,direct_radius
29.117247581481934,2,3,20.33941078186035,direct_radius
29.117247581481934,1,3,2.6011462211608887,direct_radius
29.117247581481934,4,3,10.015806198120117,direct_radius
29.117247581481934,5,3,15.903953552246094,direct_radius
29.3207049369812,2,3,20.716127395629883,direct_radius
29.3207049369812,1,3,2.547940731048584,direct_radius
29.3207049369812,4,3,10.050552368164062,direct_radius
29.3207049369812,5,3,15.956761360168457,direct_radius
29.5261549949646,2,3,21.115549087524414,direct_radius
29.5261549949646,1,3,2.4953415393829346,direct_radius
29.5261549949646,4,3,10.09544563293457,direct_radius
29.5261549949646,5,3,16.012163162231445,direct_radius
29.729609966278076,2,3,21.501617431640625,direct_radius
29.729609966278076,1,3,2.454505681991577,direct_radius
29.729609966278076,4,3,10.131556510925293,direct_radius
29.729609966278076,5,3,16.061288833618164,direct_radius
29.933067321777344,2,3,21.89752197265625,direct_radius
29.933067321777344,2,6,0.273568719625473,direct_radius
29.933067321777344,1,3,2.3910624980926514,direct_radius
29.933067321777344,1,6,24.062313079833984,direct_radius
29.933067321777344,4,3,10.175924301147461,direct_radius
29.933067321777344,4,6,11.498098373413086,direct_radius
29.933067321777344,5,3,16.12505531311035,direct_radius
29.933067321777344,5,6,5.582196235656738,direct_radius
30.12055802345276,2,3,22.256067276000977,direct_radius
30.12055802345276,2,6,0.6106444001197815,direct_radius
30.12055802345276,1,3,2.353682279586792,direct_radius
30.12055802345276,1,6,24.021347045898438,direct_radius
30.12055802345276,4,3,10.210066795349121,direct_radius
30.12055802345276,4,6,11.464021682739258,direct_radius
30.12055802345276,5,3,16.17076873779297,direct_radius
30.12055802345276,5,6,5.5389628410339355,direct_radius
30.31848978996277,2,3,22.644298553466797,direct_radius
30.31848978996277,2,6,0.9572432041168213,direct_radius
30.31848978996277,1,3,2.300183057785034,direct_radius
30.31848978996277,1,6,23.988082885742188,direct_radius
30.31848978996277,4,3,10.277054786682129,direct_radius
30.31848978996277,4,6,11.416025161743164,direct_radius
30.31848978996277,5,3,16.2266788482666,direct_radius
30.31848978996277,5,6,5.507115840911865,direct_radius
30.517158031463623,2,3,23.029762268066406,direct_radius
30.517158031463623,2,6,1.3493353128433228,direct_radius
30.517158031463623,1,3,2.251451015472412,direct_radius
30.517158031463623,1,6,23.942955017089844,direct_radius
30.517158031463623,4,3,10.3209228515625,direct_radius
30.517158031463623,4,6,11.377808570861816,direct_radius
30.517158031463623,5,3,16.395748138427734,direct_radius
30.517158031463623,5,6,5.347978115081787,direct_radius
30.72511339187622,2,3,23.42207908630371,direct_radius
30.72511339187622,2,6,1.720958948135376,direct_radius
30.72511339187622,1,3,2.2111172676086426,direct_radius
30.72511339187622,1,6,23.906116485595703,direct_radius
30.72511339187622,4,3,10.352788925170898,direct_radius
30.72511339187622,4,6,11.352022171020508,direct_radius
30.72511339187622,5,3,16.613229751586914,direct_radius
30.72511339187622,5,6,5.139413356781006,direct_radius
30.927571773529053,2,3,23.817508697509766,direct_radius
30.927571773529053,2,6,2.1164400577545166,direct_radius
30.927571773529053,1,3,2.1547460556030273,direct_radius
30.927571773529053,1,6,23.863685607910156,direct_radius
30.927571773529053,4,3,10.418502807617188,direct_radius
30.927571773529053,4,6,11.29530143737793,direct_radius
30.927571773529053,5,3,16.84063148498535,direct_radius
30.927571773529053,5,6,4.930859088897705,direct_radius
31.124046564102173,5,3,17.165103912353516,direct_radius
31.124046564102173,5,6,4.578906059265137,direct_radius
31.124046564102173,2,3,24.16857147216797,direct_radius
31.124046564102173,2,6,2.484050989151001,direct_radius
31.124046564102173,1,3,2.133864641189575,direct_radius
31.124046564102173,1,6,23.81911277770996,direct_radius
31.124046564102173,4,3,10.432506561279297,direct_radius
31.124046564102173,4,6,11.257218360900879,direct_radius
31.324511766433716,5,3,17.55854034423828,direct_radius
31.324511766433716,5,6,4.228353023529053,direct_radius
31.324511766433716,2,3,24.562480926513672,direct_radius
31.324511766433716,2,6,2.8424694538116455,direct_radius
31.324511766433716,1,3,2.065168857574463,direct_radius
31.324511766433716,1,6,23.78926658630371,direct_radius
31.324511766433716,4,3,10.47790241241455,direct_radius
31.324511766433716,4,6,11.25362777709961,direct_radius
31.518990755081177,5,3,17.934772491455078,direct_radius
31.518990755081177,5,6,3.868086814880371,direct_radius
31.518990755081177,2,3,24.938631057739258,direct_radius
31.518990755081177,2,6,3.212855577468872,direct_radius
31.518990755081177,1,3,2.021331548690796,direct_radius
31.518990755081177,1,6,23.746793746948242,direct_radius
31.518990755081177,4,3,10.529651641845703,direct_radius
31.518990755081177,4,6,11.204695701599121,direct_radius
31.726435661315918,5,3,18.34514808654785,direct_radius
31.726435661315918,5,6,3.5749197006225586,direct_radius
31.726435661315918,2,3,25.342382431030273,direct_radius
31.726435661315918,2,6,3.583038806915283,direct_radius
31.726435661315918,1,3,1.95016610622406,direct_radius
31.726435661315918,1,6,23.706605911254883,direct_radius
31.726435661315918,4,3,10.572421073913574,direct_radius
31.726435661315918,4,6,11.192363739013672,direct_radius
31.960810661315918,5,3,18.745681762695312,direct_radius
31.960810661315918,5,6,3.3346071243286133,direct_radius
31.960810661315918,2,3,25.729888916015625,direct_radius
31.960810661315918,2,6,3.9667630195617676,direct_radius
31.960810661315918,1,3,1.901666522026062,direct_radius
31.960810661315918,1,6,23.662961959838867,direct_radius
31.960810661315918,4,3,10.630815505981445,direct_radius
31.960810661315918,4,6,11.142809867858887,direct_radius
32.19019556045532,5,3,19.075183868408203,direct_radius
32.19019556045532,5,6,3.1624646186828613,direct_radius
32.19019556045532,2,3,26.04412078857422,direct_radius
32.19019556045532,2,6,4.30239725112915,direct_radius
32.19019556045532,1,3,1.9024325609207153,direct_radius
32.19019556045532,1,6,23.640287399291992,direct_radius
32.19019556045532,4,3,10.619722366333008,direct_radius
32.19019556045532,4,6,11.127436637878418,direct_radius
32.406617164611816,5,3,19.452247619628906,direct_radius
32.406617164611816,5,6,2.860152244567871,direct_radius
32.406617164611816,2,3,26.42218017578125,direct_radius
32.406617164611816,2,6,4.677408695220947,direct_radius
32.406617164611816,1,3,1.7460639476776123,direct_radius
32.406617164611816,1,6,23.49432373046875,direct_radius
32.406617164611816,4,3,10.66393756866455,direct_radius
32.406617164611816,4,6,11.089805603027344,direct_radius
32.539263010025024,5,3,19.766820907592773,direct_radius
32.539263010025024,5,6,2.537015199661255,direct_radius
32.539263010025024,2,3,26.736101150512695,direct_radius
32.539263010025024,2,6,5.09519100189209,direct_radius
32.539263010025024,1,3,1.8084332942962646,direct_radius
32.539263010025024,1,6,23.4459285736084,direct_radius
32.539263010025024,4,3,10.695324897766113,direct_radius
32.539263010025024,4,6,10.951164245605469,direct_radius
32.82450079917908,5,3,20.130191802978516,direct_radius
32.82450079917908,5,6,2.3574111461639404,direct_radius
32.82450079917908,2,3,27.098888397216797,direct_radius
32.82450079917908,2,6,5.369302272796631,direct_radius
32.82450079917908,1,3,1.7135297060012817,direct_radius
32.82450079917908,1,6,23.433107376098633,direct_radius
32.82450079917908,4,3,10.736082077026367,direct_radius
32.82450079917908,4,6,11.00015640258789,direct_radius
32.97809100151062,5,3,20.395572662353516,direct_radius
32.97809100151062,5,6,2.352909564971924,direct_radius
32.97809100151062,2,3,27.35203742980957,direct_radius
32.97809100151062,2,6,5.619624614715576,direct_radius
32.97809100151062,1,3,1.6701470613479614,direct_radius
32.97809100151062,1,6,23.40566635131836,direct_radius
32.97809100151062,4,3,10.76463794708252,direct_radius
32.97809100151062,4,6,10.976539611816406,direct_radius
33.26232862472534,5,3,20.621660232543945,direct_radius
33.26232862472534,5,6,2.409520149230957,direct_radius
33.26232862472534,2,3,27.558927536010742,direct_radius
33.26232862472534,2,6,5.910017490386963,direct_radius
33.26232862472534,1,3,1.7311545610427856,direct_radius
33.26232862472534,1,6,23.370311737060547,direct_radius
33.26232862472534,4,3,10.706942558288574,direct_radius
33.26232862472534,4,6,10.948612213134766,direct_radius
33.34019899368286,5,3,21.28358268737793,direct_radius
33.34019899368286,5,6,2.803020477294922,direct_radius
33.34019899368286,2,3,28.178733825683594,direct_radius
33.34019899368286,2,6,6.090485572814941,direct_radius
33.34019899368286,1,3,1.4853581190109253,direct_radius
33.34019899368286,1,6,23.568992614746094,direct_radius
33.34019899368286,4,3,11.198396682739258,direct_radius
33.34019899368286,4,6,10.896411895751953,direct_radius
33.52910232543945,5,3,21.70684051513672,direct_radius
33.52910232543945,5,6,2.938223361968994,direct_radius
33.52910232543945,2,3,28.578407287597656,direct_radius
33.52910232543945,2,6,6.504457950592041,direct_radius
33.52910232543945,1,3,1.4485760927200317,direct_radius
33.52910232543945,1,6,23.521957397460938,direct_radius
33.52910232543945,4,3,11.226058006286621,direct_radius
33.52910232543945,4,6,10.856876373291016,direct_radius
33.726574420928955,5,3,22.062408447265625,direct_radius
33.726574420928955,5,6,3.0960464477539062,direct_radius
33.726574420928955,2,3,28.91386604309082,direct_radius
33.726574420928955,2,6,6.83514404296875,direct_radius
33.726574420928955,1,3,1.4059237241744995,direct_radius
33.726574420928955,1,6,23.478748321533203,direct_radius
33.726574420928955,4,3,11.26177978515625,direct_radius
33.726574420928955,4,6,10.823087692260742,direct_radius
33.94100260734558,5,3,22.51809310913086,direct_radius
33.94100260734558,5,6,3.393724203109741,direct_radius
33.94100260734558,5,7,7.713932037353516,direct_radius
33.94100260734558,2,3,29.33692169189453,direct_radius
33.94100260734558,2,6,7.234332084655762,direct_radius
33.94100260734558,2,7,0.17891357839107513,direct_radius
33.94100260734558,1,3,1.3389089107513428,direct_radius
33.94100260734558,1,6,23.432313919067383,direct_radius
33.94100260734558,1,7,30.52616310119629,direct_radius
33.94100260734558,4,3,11.297269821166992,direct_radius
33.94898080825806,4,6,10.815130233764648,direct_radius
33.94898080825806,4,7,17.90696144104004,direct_radius
34.11752915382385,5,3,22.92909049987793,direct_radius
34.11752915382385,5,6,3.744227647781372,direct_radius
34.11752915382385,5,7,7.616054058074951,direct_radius
34.11752915382385,2,3,29.709278106689453,direct_radius
34.11752915382385,2,6,7.600395202636719,direct_radius
34.11752915382385,2,7,0.45444589853286743,direct_radius
34.11752915382385,1,3,1.281710147857666,direct_radius
34.11752915382385,1,6,23.390193939208984,direct_radius
34.11752915382385,1,7,30.581100463867188,direct_radius
34.11752915382385,4,3,11.338489532470703,direct_radius
34.11752915382385,4,6,10.777377128601074,direct_radius
34.11752915382385,4,7,17.966276168823242,direct_radius
34.31899070739746,5,3,23.366559982299805,direct_radius
34.31899070739746,5,6,4.1419243812561035,direct_radius
34.31899070739746,5,7,7.533557891845703,direct_radius
34.31899070739746,2,3,30.102741241455078,direct_radius
34.31899070739746,2,6,7.96746301651001,direct_radius
34.31899070739746,2,7,0.7017313838005066,direct_radius
34.31899070739746,1,3,1.2107704877853394,direct_radius
34.31899070739746,1,6,23.34743309020996,direct_radius
34.31899070739746,1,7,30.619409561157227,direct_radius
34.31899070739746,4,3,11.382813453674316,direct_radius
34.31899070739746,4,6,10.761569023132324,direct_radius
34.31899070739746,4,7,18.030609130859375,direct_radius
34.68005037307739,5,3,23.509525299072266,direct_radius
34.68005037307739,5,6,4.45262336730957,direct_radius
34.68005037307739,2,3,30.225921630859375,direct_radius
34.68005037307739,2,6,8.604798316955566,direct_radius
34.68005037307739,1,3,1.7142219543457031,direct_radius
34.68005037307739,1,6,23.334495544433594,direct_radius
34.68005037307739,4,3,11.423809051513672,direct_radius
34.68005037307739,4,6,10.204544067382812,direct_radius
34.68005037307739,7,3,29.429462432861328,direct_radius
34.68005037307739,7,6,7.808599472045898,direct_radius
34.730429887771606,5,3,23.595781326293945,direct_radius
34.730429887771606,5,6,4.525042533874512,direct_radius
34.730429887771606,2,3,30.30571937561035,direct_radius
34.730429887771606,2,6,8.683369636535645,direct_radius
34.730429887771606,1,3,1.6956145763397217,direct_radius
34.730429887771606,1,6,23.316978454589844,direct_radius
34.730429887771606,4,3,11.432801246643066,direct_radius
34.730429887771606,4,6,10.19709300994873,direct_radius
34.730429887771606,7,3,29.451501846313477,direct_radius
34.730429887771606,7,6,7.82928466796875,direct_radius
34.929898738861084,5,3,24.01505470275879,direct_radius
34.929898738861084,5,6,4.884424686431885,direct_radius
34.929898738861084,2,3,30.693771362304688,direct_radius
34.929898738861084,2,6,9.065937042236328,direct_radius
34.929898738861084,1,3,1.6438249349594116,direct_radius
34.929898738861084,1,6,23.273191452026367,direct_radius
34.929898738861084,4,3,11.476412773132324,direct_radius
34.929898738861084,4,6,10.160527229309082,direct_radius
34.929898738861084,7,3,29.558624267578125,direct_radius
34.929898738861084,7,6,7.929773330688477,direct_radius
35.128366231918335,5,3,24.43766975402832,direct_radius
35.128366231918335,5,6,5.2582926750183105,direct_radius
35.128366231918335,2,3,31.083383560180664,direct_radius
35.128366231918335,2,6,9.447165489196777,direct_radius
35.128366231918335,1,3,1.5932012796401978,direct_radius
35.128366231918335,1,6,23.227670669555664,direct_radius
35.128366231918335,4,3,11.52060604095459,direct_radius
35.128366231918335,4,6,10.123726844787598,direct_radius
35.128366231918335,7,3,29.666746139526367,direct_radius
35.128366231918335,7,6,8.031838417053223,direct_radius
35.32583785057068,5,3,24.896923065185547,direct_radius
35.32583785057068,5,6,5.66230583190918,direct_radius
35.32583785057068,2,3,31.432632446289062,direct_radius
35.32583785057068,2,6,9.811257362365723,direct_radius
35.32583785057068,1,3,1.5646193027496338,direct_radius
35.32583785057068,1,6,23.186979293823242,direct_radius
35.32583785057068,4,3,11.54726791381836,direct_radius
35.32583785057068,4,6,10.084793090820312,direct_radius
35.32583785057068,7,3,29.746734619140625,direct_radius
35.32583785057068,7,6,8.12588119506836,direct_radius
35.52481770515442,5,3,25.554946899414062,direct_radius
35.52481770515442,5,6,6.187295436859131,direct_radius
35.52481770515442,2,3,31.822288513183594,direct_radius
35.52481770515442,2,6,10.193056106567383,direct_radius
35.52481770515442,1,3,1.5124255418777466,direct_radius
35.52481770515442,1,6,23.141298294067383,direct_radius
35.52481770515442,4,3,11.590964317321777,direct_radius
35.52481770515442,4,6,10.047006607055664,direct_radius
35.52481770515442,7,3,29.854698181152344,direct_radius
35.52481770515442,7,6,8.226932525634766,direct_radius
35.72029948234558,5,3,26.18929100036621,direct_radius
35.72029948234558,5,6,6.712984085083008,direct_radius
35.72029948234558,2,3,32.19287872314453,direct_radius
35.72029948234558,2,6,10.542768478393555,direct_radius
35.72029948234558,1,3,1.4623005390167236,direct_radius
35.72029948234558,1,6,23.110965728759766,direct_radius
35.72029948234558,4,3,11.6224946975708,direct_radius
35.72029948234558,4,6,10.037822723388672,direct_radius
35.72029948234558,7,3,29.94863510131836,direct_radius
35.72029948234558,7,6,8.299776077270508,direct_radius
35.93372917175293,5,3,26.832685470581055,direct_radius
35.93372917175293,5,6,7.266908168792725,direct_radius
35.93372917175293,2,3,32.57497024536133,direct_radius
35.93372917175293,2,6,10.918237686157227,direct_radius
35.93372917175293,1,3,1.4117449522018433,direct_radius
35.93372917175293,1,6,23.06924057006836,direct_radius
35.93372917175293,4,3,11.692403793334961,direct_radius
35.93372917175293,4,6,9.974578857421875,direct_radius
35.93372917175293,7,3,30.069049835205078,direct_radius
35.93372917175293,7,6,8.41417121887207,direct_radius
36.11925530433655,5,3,27.491722106933594,direct_radius
36.11925530433655,5,6,7.842494964599609,direct_radius
36.11925530433655,2,3,32.961021423339844,direct_radius
36.11925530433655,2,6,11.285869598388672,direct_radius
36.11925530433655,1,3,1.368078589439392,direct_radius
36.11925530433655,1,6,23.0434627532959,direct_radius
36.11925530433655,4,3,11.72977066040039,direct_radius
36.11925530433655,4,6,9.955401420593262,direct_radius
36.11925530433655,7,3,30.171001434326172,direct_radius
36.11925530433655,7,6,8.498645782470703,direct_radius
36.31774926185608,5,3,28.146499633789062,direct_radius
36.31774926185608,5,6,8.435455322265625,direct_radius
36.31774926185608,2,3,33.34707260131836,direct_radius
36.31774926185608,2,6,11.667922019958496,direct_radius
36.31774926185608,1,3,1.304337978363037,direct_radius
36.31774926185608,1,6,22.984275817871094,direct_radius
36.31774926185608,4,3,11.771965980529785,direct_radius
36.31774926185608,4,6,9.921401977539062,direct_radius
36.31774926185608,7,3,30.2757568359375,direct_radius
36.31774926185608,7,6,8.599642753601074,direct_radius
36.527188301086426,5,3,28.71354103088379,direct_radius
36.527188301086426,5,6,8.898036003112793,direct_radius
36.527188301086426,2,3,33.758182525634766,direct_radius
36.527188301086426,2,6,12.046716690063477,direct_radius
36.527188301086426,1,3,1.256438136100769,direct_radius
36.527188301086426,1,6,22.9621524810791,direct_radius
36.527188301086426,4,3,12.010700225830078,direct_radius
36.527188301086426,4,6,9.711833953857422,direct_radius
36.527188301086426,7,3,30.40888786315918,direct_radius
36.527188301086426,7,6,8.701773643493652,direct_radius
36.7166805267334,5,3,29.18277931213379,direct_radius
36.7166805267334,5,6,9.293793678283691,direct_radius
36.7166805267334,2,3,34.12688446044922,direct_radius
36.7166805267334,2,6,12.415322303771973,direct_radius
36.7166805267334,1,3,1.2082412242889404,direct_radius
36.7166805267334,1,6,22.918354034423828,direct_radius
36.7166805267334,4,3,12.242040634155273,direct_radius
36.7166805267334,4,6,9.48060417175293,direct_radius
36.7166805267334,7,3,30.50650978088379,direct_radius
36.7166805267334,7,6,8.79853630065918,direct_radius
36.94407320022583,5,3,29.667787551879883,direct_radius
36.94407320022583,5,6,9.7290620803833,direct_radius
36.94407320022583,4,3,12.495610237121582,direct_radius
36.94407320022583,4,6,9.206501007080078,direct_radius
36.94407320022583,2,3,34.502899169921875,direct_radius
36.94407320022583,2,6,12.812560081481934,direct_radius
36.94407320022583,1,3,1.158661961555481,direct_radius
36.94407320022583,1,6,22.84701919555664,direct_radius
36.94407320022583,7,3,30.589426040649414,direct_radius
36.94407320022583,7,6,8.904314994812012,direct_radius
37.12459087371826,5,3,30.096435546875,direct_radius
37.12459087371826,5,6,10.140413284301758,direct_radius
37.12459087371826,4,3,12.871515274047852,direct_radius
37.12459087371826,4,6,8.930917739868164,direct_radius
37.12459087371826,2,3,34.875450134277344,direct_radius
37.12459087371826,2,6,13.10861873626709,direct_radius
37.12459087371826,1,3,1.1337369680404663,direct_radius
37.12459087371826,1,6,22.892614364624023,direct_radius
37.12459087371826,7,3,30.689260482788086,direct_radius
37.12459087371826,7,6,8.927949905395508,direct_radius
37.3300404548645,5,3,30.554576873779297,direct_radius
37.3300404548645,5,6,10.654535293579102,direct_radius
37.3300404548645,4,3,13.281885147094727,direct_radius
37.3300404548645,4,6,8.581365585327148,direct_radius
37.3300404548645,2,3,35.27308654785156,direct_radius
37.3300404548645,2,6,13.499417304992676,direct_radius
37.3300404548645,1,3,1.0729814767837524,direct_radius
37.3300404548645,1,6,22.847108840942383,direct_radius
37.3300404548645,7,3,30.797910690307617,direct_radius
37.3300404548645,7,6,9.030336380004883,direct_radius
37.52252745628357,5,3,30.985671997070312,direct_radius
37.52252745628357,5,6,11.127218246459961,direct_radius
37.52252745628357,4,3,13.671860694885254,direct_radius
37.52252745628357,4,6,8.278796195983887,direct_radius
37.52252745628357,2,3,35.645538330078125,direct_radius
